2026-04-27T10:30:37.046478	user-321@adverb.in	delete	vendor/aws
2026-04-26T20:59:37.046482	user-274@adverb.in	update	vendor/aws
2026-04-26T16:55:37.046485	user-246@adverb.in	list	control/CC6.1
2026-04-26T16:09:37.046488	user-775@adverb.in	list	evidence/123
2026-04-27T07:42:37.046491	user-841@adverb.in	create	vendor/aws
2026-04-26T17:04:37.046493	user-704@adverb.in	read	control/CC6.1
2026-04-27T00:31:37.046496	user-494@adverb.in	update	policy/AUP
2026-04-27T12:52:37.046499	user-307@adverb.in	list	vendor/aws
2026-04-27T08:19:37.046502	user-720@adverb.in	read	control/CC6.1
2026-04-26T21:11:37.046504	user-729@adverb.in	list	policy/AUP
2026-04-26T19:17:37.046507	user-615@adverb.in	read	policy/AUP
2026-04-26T20:58:37.046510	user-775@adverb.in	update	policy/AUP
2026-04-26T14:16:37.046512	user-764@adverb.in	delete	vendor/aws
2026-04-27T00:47:37.046515	user-995@adverb.in	read	vendor/aws
2026-04-27T05:36:37.046518	user-921@adverb.in	delete	vendor/aws
