2026-04-26T22:48:25.416990	user-453@adverb.in	create	vendor/aws
2026-04-27T01:25:25.416995	user-157@adverb.in	update	control/CC6.1
2026-04-27T05:24:25.416998	user-763@adverb.in	create	policy/AUP
2026-04-26T13:55:25.417001	user-167@adverb.in	create	policy/AUP
2026-04-27T01:53:25.417004	user-273@adverb.in	read	evidence/123
2026-04-27T12:08:25.417006	user-571@adverb.in	delete	vendor/aws
2026-04-27T04:18:25.417009	user-120@adverb.in	delete	policy/AUP
2026-04-27T02:36:25.417012	user-486@adverb.in	list	vendor/aws
2026-04-27T02:24:25.417015	user-686@adverb.in	read	vendor/aws
2026-04-27T10:00:25.417018	user-807@adverb.in	update	evidence/123
2026-04-26T20:27:25.417020	user-614@adverb.in	create	control/CC6.1
2026-04-26T16:25:25.417023	user-406@adverb.in	create	vendor/aws
2026-04-27T06:31:25.417026	user-608@adverb.in	read	control/CC6.1
2026-04-27T03:36:25.417029	user-371@adverb.in	read	evidence/123
2026-04-26T17:50:25.417031	user-511@adverb.in	update	policy/AUP
