2026-04-26T22:48:25.117353	user-453@adverb.in	create	vendor/aws
2026-04-27T01:25:25.117357	user-157@adverb.in	update	control/CC6.1
2026-04-27T05:24:25.117360	user-763@adverb.in	create	policy/AUP
2026-04-26T13:55:25.117363	user-167@adverb.in	create	policy/AUP
2026-04-27T01:53:25.117366	user-273@adverb.in	read	evidence/123
2026-04-27T12:08:25.117369	user-571@adverb.in	delete	vendor/aws
2026-04-27T04:18:25.117372	user-120@adverb.in	delete	policy/AUP
2026-04-27T02:36:25.117374	user-486@adverb.in	list	vendor/aws
2026-04-27T02:24:25.117377	user-686@adverb.in	read	vendor/aws
2026-04-27T10:00:25.117380	user-807@adverb.in	update	evidence/123
2026-04-26T20:27:25.117382	user-614@adverb.in	create	control/CC6.1
2026-04-26T16:25:25.117385	user-406@adverb.in	create	vendor/aws
2026-04-27T06:31:25.117388	user-608@adverb.in	read	control/CC6.1
2026-04-27T03:36:25.117391	user-371@adverb.in	read	evidence/123
2026-04-26T17:50:25.117393	user-511@adverb.in	update	policy/AUP
