2026-04-27T05:43:37.029133	user-753@adverb.in	update	policy/AUP
2026-04-27T10:00:37.029137	user-523@adverb.in	create	vendor/aws
2026-04-27T10:00:37.029140	user-797@adverb.in	update	policy/AUP
2026-04-26T18:38:37.029142	user-261@adverb.in	delete	vendor/aws
2026-04-26T21:08:37.029146	user-766@adverb.in	update	evidence/123
2026-04-27T02:28:37.029148	user-392@adverb.in	read	policy/AUP
2026-04-26T15:10:37.029151	user-687@adverb.in	update	policy/AUP
2026-04-27T07:27:37.029154	user-527@adverb.in	update	policy/AUP
2026-04-26T23:52:37.029157	user-906@adverb.in	delete	control/CC6.1
2026-04-27T03:33:37.029160	user-997@adverb.in	read	policy/AUP
2026-04-27T03:14:37.029163	user-681@adverb.in	list	policy/AUP
2026-04-27T01:59:37.029166	user-391@adverb.in	delete	vendor/aws
2026-04-27T08:51:37.029169	user-971@adverb.in	list	vendor/aws
2026-04-27T04:07:37.029172	user-297@adverb.in	read	evidence/123
2026-04-27T07:53:37.029175	user-848@adverb.in	delete	evidence/123
