2026-04-27T00:14:24.649346	user-875@adverb.in	list	control/CC6.1
2026-04-26T21:23:24.649351	user-445@adverb.in	read	vendor/aws
2026-04-27T01:43:24.649354	user-645@adverb.in	list	policy/AUP
2026-04-27T04:49:24.649357	user-744@adverb.in	create	evidence/123
2026-04-27T03:33:24.649360	user-708@adverb.in	list	control/CC6.1
2026-04-27T02:43:24.649363	user-431@adverb.in	update	control/CC6.1
2026-04-27T01:31:24.649366	user-413@adverb.in	update	evidence/123
2026-04-26T19:44:24.649368	user-792@adverb.in	delete	evidence/123
2026-04-27T04:24:24.649371	user-712@adverb.in	delete	control/CC6.1
2026-04-26T16:29:24.649374	user-905@adverb.in	update	evidence/123
2026-04-27T06:55:24.649376	user-803@adverb.in	create	evidence/123
2026-04-27T06:26:24.649379	user-917@adverb.in	delete	control/CC6.1
2026-04-27T09:24:24.649382	user-841@adverb.in	create	control/CC6.1
2026-04-27T06:23:24.649385	user-712@adverb.in	create	control/CC6.1
2026-04-26T15:18:24.649389	user-929@adverb.in	delete	evidence/123
