2026-04-27T08:23:36.616214	user-954@adverb.in	list	evidence/123
2026-04-27T02:31:36.616219	user-844@adverb.in	read	policy/AUP
2026-04-27T00:11:36.616222	user-669@adverb.in	delete	evidence/123
2026-04-27T04:00:36.616225	user-632@adverb.in	delete	policy/AUP
2026-04-26T13:31:36.616227	user-738@adverb.in	list	vendor/aws
2026-04-27T09:35:36.616230	user-524@adverb.in	update	control/CC6.1
2026-04-26T18:05:36.616233	user-702@adverb.in	list	policy/AUP
2026-04-27T09:49:36.616236	user-676@adverb.in	read	evidence/123
2026-04-26T19:09:36.616239	user-452@adverb.in	delete	evidence/123
2026-04-27T00:21:36.616242	user-770@adverb.in	delete	vendor/aws
2026-04-27T12:09:36.616244	user-276@adverb.in	create	vendor/aws
2026-04-27T08:31:36.616247	user-733@adverb.in	list	vendor/aws
2026-04-27T12:06:36.616250	user-505@adverb.in	create	control/CC6.1
2026-04-27T11:45:36.616253	user-863@adverb.in	delete	evidence/123
2026-04-27T00:43:36.616255	user-120@adverb.in	create	evidence/123
