2026-04-26T15:03:36.503792	user-603@adverb.in	read	vendor/aws
2026-04-26T15:37:36.503797	user-162@adverb.in	create	vendor/aws
2026-04-27T00:50:36.503800	user-913@adverb.in	read	evidence/123
2026-04-26T19:22:36.503803	user-141@adverb.in	read	evidence/123
2026-04-27T10:46:36.503805	user-321@adverb.in	list	policy/AUP
2026-04-27T09:58:36.503808	user-842@adverb.in	update	vendor/aws
2026-04-27T06:57:36.503811	user-297@adverb.in	list	control/CC6.1
2026-04-26T17:58:36.503813	user-740@adverb.in	update	vendor/aws
2026-04-27T09:49:36.503816	user-884@adverb.in	list	evidence/123
2026-04-26T14:24:36.503819	user-569@adverb.in	delete	policy/AUP
2026-04-27T07:44:36.503822	user-911@adverb.in	update	vendor/aws
2026-04-26T20:12:36.503825	user-445@adverb.in	update	vendor/aws
2026-04-27T01:24:36.503827	user-422@adverb.in	list	evidence/123
2026-04-27T00:44:36.503830	user-522@adverb.in	delete	evidence/123
2026-04-26T16:39:36.503833	user-346@adverb.in	list	control/CC6.1
