2026-04-26T22:48:24.989844	user-453@adverb.in	create	vendor/aws
2026-04-27T01:25:24.989848	user-157@adverb.in	update	control/CC6.1
2026-04-27T05:24:24.989851	user-763@adverb.in	create	policy/AUP
2026-04-26T13:55:24.989854	user-167@adverb.in	create	policy/AUP
2026-04-27T01:53:24.989857	user-273@adverb.in	read	evidence/123
2026-04-27T12:08:24.989860	user-571@adverb.in	delete	vendor/aws
2026-04-27T04:18:24.989863	user-120@adverb.in	delete	policy/AUP
2026-04-27T02:36:24.989865	user-486@adverb.in	list	vendor/aws
2026-04-27T02:24:24.989869	user-686@adverb.in	read	vendor/aws
2026-04-27T10:00:24.989872	user-807@adverb.in	update	evidence/123
2026-04-26T20:27:24.989875	user-614@adverb.in	create	control/CC6.1
2026-04-26T16:25:24.989877	user-406@adverb.in	create	vendor/aws
2026-04-27T06:31:24.989880	user-608@adverb.in	read	control/CC6.1
2026-04-27T03:36:24.989883	user-371@adverb.in	read	evidence/123
2026-04-26T17:50:24.989885	user-511@adverb.in	update	policy/AUP
