2026-04-26T18:38:24.962380	user-355@adverb.in	read	vendor/aws
2026-04-27T09:56:24.962384	user-923@adverb.in	update	policy/AUP
2026-04-27T13:00:24.962387	user-163@adverb.in	update	control/CC6.1
2026-04-27T06:39:24.962390	user-943@adverb.in	delete	evidence/123
2026-04-26T13:59:24.962392	user-745@adverb.in	read	evidence/123
2026-04-27T10:51:24.962395	user-122@adverb.in	read	control/CC6.1
2026-04-26T15:22:24.962398	user-554@adverb.in	update	policy/AUP
2026-04-27T02:05:24.962401	user-225@adverb.in	read	vendor/aws
2026-04-27T11:41:24.962404	user-272@adverb.in	list	vendor/aws
2026-04-26T23:56:24.962406	user-608@adverb.in	read	vendor/aws
2026-04-26T14:05:24.962409	user-536@adverb.in	update	evidence/123
2026-04-27T06:05:24.962411	user-291@adverb.in	create	evidence/123
2026-04-26T22:11:24.962414	user-252@adverb.in	read	control/CC6.1
2026-04-26T15:19:24.962417	user-402@adverb.in	delete	vendor/aws
2026-04-26T18:37:24.962419	user-590@adverb.in	read	policy/AUP
