2026-04-27T02:33:36.812266	user-266@adverb.in	delete	evidence/123
2026-04-26T17:10:36.812270	user-444@adverb.in	list	vendor/aws
2026-04-26T18:13:36.812275	user-406@adverb.in	delete	policy/AUP
2026-04-27T00:51:36.812278	user-439@adverb.in	read	vendor/aws
2026-04-26T17:30:36.812281	user-415@adverb.in	read	vendor/aws
2026-04-27T04:22:36.812283	user-771@adverb.in	list	control/CC6.1
2026-04-27T11:40:36.812286	user-697@adverb.in	delete	control/CC6.1
2026-04-26T19:32:36.812289	user-744@adverb.in	list	vendor/aws
2026-04-27T08:23:36.812292	user-941@adverb.in	update	policy/AUP
2026-04-26T17:53:36.812294	user-817@adverb.in	read	control/CC6.1
2026-04-27T12:47:36.812297	user-551@adverb.in	create	vendor/aws
2026-04-27T08:15:36.812299	user-522@adverb.in	update	vendor/aws
2026-04-26T20:18:36.812302	user-893@adverb.in	list	vendor/aws
2026-04-27T11:18:36.812305	user-822@adverb.in	update	control/CC6.1
2026-04-26T18:17:36.812308	user-432@adverb.in	delete	vendor/aws
