2026-04-27T06:39:36.405292	user-177@adverb.in	list	control/CC6.1
2026-04-27T09:57:36.405296	user-813@adverb.in	create	policy/AUP
2026-04-26T18:06:36.405301	user-901@adverb.in	read	evidence/123
2026-04-26T19:14:36.405305	user-538@adverb.in	create	policy/AUP
2026-04-26T20:09:36.405307	user-763@adverb.in	create	policy/AUP
2026-04-26T23:05:36.405310	user-942@adverb.in	delete	policy/AUP
2026-04-26T22:38:36.405313	user-470@adverb.in	delete	control/CC6.1
2026-04-26T22:34:36.405316	user-280@adverb.in	list	evidence/123
2026-04-26T16:24:36.405319	user-927@adverb.in	list	vendor/aws
2026-04-26T21:33:36.405321	user-546@adverb.in	list	evidence/123
2026-04-27T02:25:36.405324	user-972@adverb.in	update	policy/AUP
2026-04-27T03:54:36.405327	user-561@adverb.in	update	vendor/aws
2026-04-26T17:58:36.405329	user-724@adverb.in	delete	evidence/123
2026-04-27T12:27:36.405332	user-606@adverb.in	create	control/CC6.1
2026-04-26T20:47:36.405334	user-317@adverb.in	create	evidence/123
