2026-04-27T08:55:36.814231	user-625@adverb.in	delete	vendor/aws
2026-04-26T18:11:36.814235	user-159@adverb.in	list	vendor/aws
2026-04-26T14:28:36.814238	user-926@adverb.in	create	policy/AUP
2026-04-26T23:55:36.814241	user-360@adverb.in	read	control/CC6.1
2026-04-26T17:41:36.814243	user-174@adverb.in	read	vendor/aws
2026-04-27T01:40:36.814246	user-817@adverb.in	read	policy/AUP
2026-04-27T11:04:36.814249	user-583@adverb.in	read	evidence/123
2026-04-26T23:28:36.814252	user-284@adverb.in	update	vendor/aws
2026-04-27T00:39:36.814255	user-491@adverb.in	delete	vendor/aws
2026-04-27T00:36:36.814257	user-182@adverb.in	list	control/CC6.1
2026-04-26T15:07:36.814260	user-980@adverb.in	create	policy/AUP
2026-04-27T07:20:36.814263	user-650@adverb.in	delete	control/CC6.1
2026-04-27T05:49:36.814265	user-954@adverb.in	read	policy/AUP
2026-04-27T03:14:36.814268	user-574@adverb.in	list	vendor/aws
2026-04-26T19:16:36.814271	user-488@adverb.in	update	control/CC6.1
