2026-04-27T07:15:24.764809	user-897@adverb.in	read	vendor/aws
2026-04-27T02:03:24.764812	user-746@adverb.in	update	evidence/123
2026-04-26T15:45:24.764815	user-159@adverb.in	read	vendor/aws
2026-04-27T04:04:24.764818	user-314@adverb.in	update	control/CC6.1
2026-04-26T20:42:24.764821	user-904@adverb.in	read	control/CC6.1
2026-04-26T16:26:24.764824	user-544@adverb.in	delete	vendor/aws
2026-04-26T22:46:24.764826	user-588@adverb.in	delete	policy/AUP
2026-04-27T12:07:24.764829	user-646@adverb.in	update	evidence/123
2026-04-27T12:56:24.764832	user-429@adverb.in	list	control/CC6.1
2026-04-27T12:48:24.764835	user-792@adverb.in	read	control/CC6.1
2026-04-27T05:41:24.764837	user-810@adverb.in	create	evidence/123
2026-04-27T09:00:24.764840	user-205@adverb.in	delete	evidence/123
2026-04-27T07:42:24.764843	user-166@adverb.in	read	evidence/123
2026-04-27T03:29:24.764846	user-566@adverb.in	list	evidence/123
2026-04-26T22:36:24.764848	user-803@adverb.in	update	evidence/123
