2026-04-26T18:39:24.564725	user-960@adverb.in	delete	control/CC6.1
2026-04-27T11:33:24.564729	user-469@adverb.in	read	vendor/aws
2026-04-27T10:25:24.564732	user-401@adverb.in	list	vendor/aws
2026-04-27T06:36:24.564735	user-199@adverb.in	read	control/CC6.1
2026-04-27T07:35:24.564737	user-753@adverb.in	create	policy/AUP
2026-04-26T21:15:24.564740	user-964@adverb.in	read	evidence/123
2026-04-26T23:50:24.564743	user-582@adverb.in	delete	evidence/123
2026-04-27T10:18:24.564745	user-757@adverb.in	list	vendor/aws
2026-04-27T07:06:24.564748	user-479@adverb.in	delete	evidence/123
2026-04-27T07:02:24.564751	user-556@adverb.in	read	evidence/123
2026-04-26T22:24:24.564753	user-576@adverb.in	create	control/CC6.1
2026-04-27T04:14:24.564756	user-677@adverb.in	read	control/CC6.1
2026-04-26T13:38:24.564758	user-783@adverb.in	read	policy/AUP
2026-04-26T14:36:24.564761	user-452@adverb.in	list	vendor/aws
2026-04-26T17:17:24.564763	user-332@adverb.in	list	policy/AUP
