2026-04-26T23:36:24.603215	user-525@adverb.in	delete	evidence/123
2026-04-27T00:18:24.603219	user-601@adverb.in	create	policy/AUP
2026-04-26T23:27:24.603222	user-139@adverb.in	read	vendor/aws
2026-04-26T18:06:24.603225	user-266@adverb.in	update	vendor/aws
2026-04-27T04:42:24.603227	user-889@adverb.in	create	vendor/aws
2026-04-26T15:44:24.603230	user-805@adverb.in	create	policy/AUP
2026-04-26T15:11:24.603233	user-494@adverb.in	delete	control/CC6.1
2026-04-27T05:08:24.603236	user-589@adverb.in	read	evidence/123
2026-04-26T15:52:24.603238	user-823@adverb.in	read	control/CC6.1
2026-04-27T04:29:24.603241	user-719@adverb.in	delete	control/CC6.1
2026-04-27T04:44:24.603244	user-353@adverb.in	list	control/CC6.1
2026-04-27T12:59:24.603247	user-219@adverb.in	read	vendor/aws
2026-04-26T23:50:24.603249	user-823@adverb.in	list	policy/AUP
2026-04-26T19:43:24.603252	user-293@adverb.in	delete	control/CC6.1
2026-04-26T22:50:24.603255	user-358@adverb.in	create	vendor/aws
