2026-04-26T22:16:24.580373	user-618@adverb.in	read	vendor/aws
2026-04-26T20:20:24.580377	user-257@adverb.in	update	evidence/123
2026-04-26T20:54:24.580380	user-850@adverb.in	list	evidence/123
2026-04-27T02:14:24.580383	user-246@adverb.in	read	control/CC6.1
2026-04-27T06:24:24.580386	user-841@adverb.in	read	vendor/aws
2026-04-27T00:11:24.580389	user-830@adverb.in	list	policy/AUP
2026-04-27T13:16:24.580391	user-418@adverb.in	read	policy/AUP
2026-04-27T02:02:24.580394	user-578@adverb.in	read	policy/AUP
2026-04-26T19:38:24.580397	user-884@adverb.in	create	policy/AUP
2026-04-26T17:42:24.580399	user-876@adverb.in	create	control/CC6.1
2026-04-27T02:27:24.580402	user-305@adverb.in	update	evidence/123
2026-04-27T03:58:24.580405	user-645@adverb.in	create	vendor/aws
2026-04-26T14:30:24.580407	user-220@adverb.in	create	control/CC6.1
2026-04-27T08:02:24.580410	user-380@adverb.in	read	policy/AUP
2026-04-26T16:09:24.580412	user-673@adverb.in	list	policy/AUP
