2026-04-27T09:05:24.671074	user-980@adverb.in	create	policy/AUP
2026-04-27T01:43:24.671078	user-427@adverb.in	create	control/CC6.1
2026-04-26T14:03:24.671081	user-746@adverb.in	read	control/CC6.1
2026-04-26T13:28:24.671084	user-827@adverb.in	create	policy/AUP
2026-04-27T04:53:24.671087	user-160@adverb.in	read	policy/AUP
2026-04-26T16:23:24.671089	user-471@adverb.in	delete	vendor/aws
2026-04-26T18:09:24.671092	user-886@adverb.in	delete	evidence/123
2026-04-26T22:58:24.671095	user-905@adverb.in	create	policy/AUP
2026-04-27T00:45:24.671097	user-553@adverb.in	list	evidence/123
2026-04-27T00:43:24.671100	user-391@adverb.in	delete	control/CC6.1
2026-04-27T05:00:24.671103	user-357@adverb.in	delete	policy/AUP
2026-04-27T08:44:24.671105	user-956@adverb.in	create	vendor/aws
2026-04-26T22:35:24.671110	user-102@adverb.in	read	policy/AUP
2026-04-26T18:28:24.671112	user-160@adverb.in	read	policy/AUP
2026-04-27T12:05:24.671115	user-312@adverb.in	read	vendor/aws
