2026-04-27T08:24:24.468551	user-817@adverb.in	delete	vendor/aws
2026-04-26T15:26:24.468555	user-310@adverb.in	list	vendor/aws
2026-04-26T13:36:24.468558	user-453@adverb.in	delete	control/CC6.1
2026-04-27T03:07:24.468561	user-186@adverb.in	read	evidence/123
2026-04-27T00:06:24.468564	user-842@adverb.in	update	evidence/123
2026-04-27T06:07:24.468567	user-195@adverb.in	list	evidence/123
2026-04-26T19:37:24.468570	user-448@adverb.in	update	policy/AUP
2026-04-27T12:27:24.468573	user-915@adverb.in	list	evidence/123
2026-04-27T05:10:24.468576	user-952@adverb.in	create	vendor/aws
2026-04-26T20:10:24.468578	user-213@adverb.in	read	evidence/123
2026-04-27T04:33:24.468581	user-742@adverb.in	list	evidence/123
2026-04-27T09:11:24.468584	user-148@adverb.in	read	vendor/aws
2026-04-27T03:14:24.468587	user-686@adverb.in	read	vendor/aws
2026-04-27T01:50:24.468589	user-341@adverb.in	list	control/CC6.1
2026-04-27T01:27:24.468592	user-406@adverb.in	create	control/CC6.1
