2026-04-27T13:21:36.360875	user-162@adverb.in	read	policy/AUP
2026-04-26T18:42:36.360879	user-631@adverb.in	delete	control/CC6.1
2026-04-27T03:28:36.360882	user-861@adverb.in	delete	vendor/aws
2026-04-27T05:15:36.360884	user-707@adverb.in	read	policy/AUP
2026-04-27T13:19:36.360887	user-628@adverb.in	list	policy/AUP
2026-04-27T09:17:36.360890	user-358@adverb.in	read	vendor/aws
2026-04-27T13:20:36.360893	user-123@adverb.in	list	policy/AUP
2026-04-27T00:18:36.360895	user-681@adverb.in	update	control/CC6.1
2026-04-27T08:41:36.360898	user-801@adverb.in	delete	control/CC6.1
2026-04-26T21:50:36.360901	user-859@adverb.in	list	vendor/aws
2026-04-26T16:20:36.360904	user-145@adverb.in	delete	policy/AUP
2026-04-26T18:56:36.360906	user-914@adverb.in	create	evidence/123
2026-04-26T18:53:36.360909	user-962@adverb.in	read	vendor/aws
2026-04-26T21:02:36.360912	user-364@adverb.in	delete	control/CC6.1
2026-04-27T12:02:36.360914	user-151@adverb.in	read	evidence/123
