2026-04-27T04:46:24.950234	user-137@adverb.in	update	evidence/123
2026-04-27T01:13:24.950238	user-982@adverb.in	read	evidence/123
2026-04-27T04:05:24.950241	user-227@adverb.in	create	vendor/aws
2026-04-26T23:45:24.950244	user-861@adverb.in	delete	vendor/aws
2026-04-27T01:50:24.950247	user-291@adverb.in	delete	vendor/aws
2026-04-27T00:52:24.950250	user-916@adverb.in	list	evidence/123
2026-04-27T10:35:24.950253	user-844@adverb.in	delete	policy/AUP
2026-04-26T22:43:24.950256	user-716@adverb.in	update	evidence/123
2026-04-27T02:27:24.950259	user-205@adverb.in	read	evidence/123
2026-04-26T14:51:24.950261	user-402@adverb.in	create	vendor/aws
2026-04-26T16:50:24.950264	user-834@adverb.in	delete	control/CC6.1
2026-04-26T13:52:24.950266	user-554@adverb.in	create	vendor/aws
2026-04-27T11:58:24.950269	user-844@adverb.in	create	vendor/aws
2026-04-27T04:02:24.950272	user-754@adverb.in	read	policy/AUP
2026-04-26T14:30:24.950275	user-752@adverb.in	delete	evidence/123
