2026-04-27T06:26:36.511669	user-241@adverb.in	create	control/CC6.1
2026-04-26T19:00:36.511674	user-216@adverb.in	delete	control/CC6.1
2026-04-27T05:44:36.511677	user-428@adverb.in	create	evidence/123
2026-04-26T20:14:36.511680	user-796@adverb.in	delete	evidence/123
2026-04-27T11:34:36.511683	user-164@adverb.in	create	evidence/123
2026-04-26T21:59:36.511685	user-597@adverb.in	list	policy/AUP
2026-04-26T21:23:36.511688	user-826@adverb.in	list	evidence/123
2026-04-26T22:00:36.511691	user-735@adverb.in	create	policy/AUP
2026-04-27T07:00:36.511694	user-568@adverb.in	read	policy/AUP
2026-04-27T00:05:36.511697	user-283@adverb.in	create	policy/AUP
2026-04-27T09:42:36.511700	user-268@adverb.in	create	policy/AUP
2026-04-26T13:38:36.511703	user-251@adverb.in	delete	control/CC6.1
2026-04-27T06:27:36.511705	user-633@adverb.in	read	evidence/123
2026-04-26T23:12:36.511708	user-798@adverb.in	list	control/CC6.1
2026-04-26T21:15:36.511711	user-455@adverb.in	delete	vendor/aws
