2026-04-26T15:34:24.651975	user-720@adverb.in	read	policy/AUP
2026-04-27T00:32:24.651980	user-239@adverb.in	read	evidence/123
2026-04-26T21:41:24.651983	user-641@adverb.in	delete	vendor/aws
2026-04-26T18:37:24.651988	user-654@adverb.in	delete	vendor/aws
2026-04-26T15:19:24.651991	user-632@adverb.in	create	vendor/aws
2026-04-27T04:50:24.651994	user-636@adverb.in	delete	control/CC6.1
2026-04-26T20:14:24.651997	user-978@adverb.in	delete	control/CC6.1
2026-04-27T12:10:24.652000	user-311@adverb.in	read	evidence/123
2026-04-27T03:13:24.652003	user-218@adverb.in	list	vendor/aws
2026-04-27T00:21:24.652006	user-484@adverb.in	create	evidence/123
2026-04-27T12:36:24.652009	user-422@adverb.in	delete	control/CC6.1
2026-04-27T12:52:24.652011	user-320@adverb.in	delete	control/CC6.1
2026-04-26T22:03:24.652014	user-985@adverb.in	list	control/CC6.1
2026-04-26T15:15:24.652017	user-912@adverb.in	create	vendor/aws
2026-04-27T05:04:24.652020	user-245@adverb.in	read	control/CC6.1
