2026-04-27T10:20:24.590697	user-942@adverb.in	update	evidence/123
2026-04-27T06:14:24.590701	user-980@adverb.in	update	vendor/aws
2026-04-26T15:51:24.590704	user-424@adverb.in	delete	policy/AUP
2026-04-27T04:03:24.590707	user-987@adverb.in	read	vendor/aws
2026-04-26T21:20:24.590710	user-854@adverb.in	delete	evidence/123
2026-04-26T22:59:24.590713	user-997@adverb.in	read	control/CC6.1
2026-04-26T13:34:24.590716	user-367@adverb.in	list	policy/AUP
2026-04-27T01:24:24.590718	user-530@adverb.in	list	evidence/123
2026-04-26T21:56:24.590721	user-811@adverb.in	read	policy/AUP
2026-04-26T15:31:24.590724	user-756@adverb.in	update	vendor/aws
2026-04-26T15:32:24.590726	user-239@adverb.in	read	vendor/aws
2026-04-27T06:35:24.590729	user-743@adverb.in	create	evidence/123
2026-04-26T17:45:24.590732	user-184@adverb.in	read	control/CC6.1
2026-04-27T04:53:24.590734	user-628@adverb.in	update	vendor/aws
2026-04-27T02:30:24.590737	user-562@adverb.in	delete	control/CC6.1
