2026-04-27T01:17:36.353755	user-760@adverb.in	update	policy/AUP
2026-04-27T01:13:36.353759	user-496@adverb.in	create	policy/AUP
2026-04-26T18:23:36.353762	user-367@adverb.in	list	control/CC6.1
2026-04-26T22:28:36.353765	user-654@adverb.in	create	vendor/aws
2026-04-26T22:06:36.353768	user-683@adverb.in	read	vendor/aws
2026-04-27T12:46:36.353771	user-769@adverb.in	read	vendor/aws
2026-04-27T07:54:36.353774	user-524@adverb.in	read	policy/AUP
2026-04-27T09:34:36.353777	user-746@adverb.in	update	vendor/aws
2026-04-27T00:43:36.353779	user-804@adverb.in	read	policy/AUP
2026-04-27T05:33:36.353782	user-377@adverb.in	create	evidence/123
2026-04-27T04:49:36.353784	user-234@adverb.in	list	policy/AUP
2026-04-27T00:00:36.353787	user-595@adverb.in	create	evidence/123
2026-04-26T23:01:36.353790	user-672@adverb.in	delete	evidence/123
2026-04-27T07:48:36.353793	user-408@adverb.in	read	vendor/aws
2026-04-27T08:35:36.353795	user-906@adverb.in	update	policy/AUP
