2026-04-26T22:37:24.652521	user-881@adverb.in	list	policy/AUP
2026-04-26T14:40:24.652525	user-898@adverb.in	list	policy/AUP
2026-04-27T08:10:24.652529	user-944@adverb.in	delete	evidence/123
2026-04-26T14:52:24.652532	user-831@adverb.in	delete	evidence/123
2026-04-27T08:30:24.652534	user-245@adverb.in	update	policy/AUP
2026-04-26T16:21:24.652537	user-493@adverb.in	create	vendor/aws
2026-04-27T05:53:24.652540	user-142@adverb.in	read	evidence/123
2026-04-27T13:00:24.652543	user-236@adverb.in	update	vendor/aws
2026-04-26T17:59:24.652545	user-298@adverb.in	delete	control/CC6.1
2026-04-26T22:50:24.652548	user-660@adverb.in	list	evidence/123
2026-04-27T06:13:24.652551	user-100@adverb.in	read	control/CC6.1
2026-04-27T12:08:24.652553	user-371@adverb.in	delete	policy/AUP
2026-04-27T05:56:24.652556	user-579@adverb.in	update	vendor/aws
2026-04-27T09:31:24.652559	user-181@adverb.in	delete	evidence/123
2026-04-26T16:21:24.652562	user-845@adverb.in	create	vendor/aws
