2026-04-26T18:54:24.950604	user-397@adverb.in	create	control/CC6.1
2026-04-26T13:30:24.950608	user-753@adverb.in	update	evidence/123
2026-04-26T20:03:24.950612	user-329@adverb.in	read	control/CC6.1
2026-04-27T08:40:24.950614	user-342@adverb.in	delete	policy/AUP
2026-04-27T01:05:24.950617	user-667@adverb.in	list	evidence/123
2026-04-26T21:27:24.950620	user-922@adverb.in	list	control/CC6.1
2026-04-26T16:31:24.950623	user-188@adverb.in	read	evidence/123
2026-04-26T23:49:24.950626	user-834@adverb.in	delete	vendor/aws
2026-04-26T23:26:24.950628	user-943@adverb.in	list	policy/AUP
2026-04-27T09:08:24.950631	user-424@adverb.in	read	vendor/aws
2026-04-26T21:30:24.950634	user-796@adverb.in	list	evidence/123
2026-04-27T09:02:24.950636	user-999@adverb.in	list	control/CC6.1
2026-04-27T09:00:24.950639	user-543@adverb.in	list	policy/AUP
2026-04-27T09:10:24.950642	user-630@adverb.in	update	evidence/123
2026-04-27T07:47:24.950645	user-265@adverb.in	create	control/CC6.1
