2026-04-27T07:43:36.133197	user-745@adverb.in	read	control/CC6.1
2026-04-27T01:05:36.133201	user-260@adverb.in	create	vendor/aws
2026-04-26T20:09:36.133204	user-610@adverb.in	read	control/CC6.1
2026-04-26T15:20:36.133207	user-472@adverb.in	create	control/CC6.1
2026-04-27T09:14:36.133210	user-968@adverb.in	update	vendor/aws
2026-04-26T23:14:36.133213	user-887@adverb.in	read	control/CC6.1
2026-04-26T21:15:36.133215	user-449@adverb.in	create	control/CC6.1
2026-04-27T10:31:36.133218	user-372@adverb.in	create	vendor/aws
2026-04-27T01:07:36.133220	user-744@adverb.in	update	control/CC6.1
2026-04-26T19:21:36.133223	user-531@adverb.in	update	control/CC6.1
2026-04-26T22:47:36.133226	user-523@adverb.in	delete	vendor/aws
2026-04-26T19:48:36.133229	user-913@adverb.in	create	policy/AUP
2026-04-26T22:19:36.133231	user-249@adverb.in	read	policy/AUP
2026-04-27T10:32:36.133234	user-446@adverb.in	create	vendor/aws
2026-04-27T07:49:36.133237	user-544@adverb.in	read	vendor/aws
