2026-04-27T12:05:36.630256	user-671@adverb.in	delete	policy/AUP
2026-04-27T06:57:36.630260	user-398@adverb.in	delete	vendor/aws
2026-04-27T03:02:36.630263	user-892@adverb.in	create	vendor/aws
2026-04-27T07:45:36.630265	user-532@adverb.in	create	policy/AUP
2026-04-26T13:52:36.630268	user-629@adverb.in	update	vendor/aws
2026-04-26T15:22:36.630271	user-562@adverb.in	read	policy/AUP
2026-04-27T07:17:36.630274	user-897@adverb.in	list	control/CC6.1
2026-04-27T00:00:36.630276	user-523@adverb.in	create	vendor/aws
2026-04-27T12:34:36.630279	user-283@adverb.in	delete	control/CC6.1
2026-04-26T21:54:36.630282	user-192@adverb.in	create	evidence/123
2026-04-26T13:49:36.630284	user-764@adverb.in	update	policy/AUP
2026-04-27T10:19:36.630287	user-216@adverb.in	delete	evidence/123
2026-04-27T10:31:36.630290	user-636@adverb.in	delete	control/CC6.1
2026-04-27T00:30:36.630293	user-663@adverb.in	delete	policy/AUP
2026-04-27T07:36:36.630295	user-443@adverb.in	list	control/CC6.1
