2026-04-26T14:37:36.087347	user-187@adverb.in	list	evidence/123
2026-04-27T11:07:36.087350	user-638@adverb.in	list	policy/AUP
2026-04-27T00:06:36.087353	user-994@adverb.in	delete	policy/AUP
2026-04-26T15:44:36.087356	user-496@adverb.in	create	evidence/123
2026-04-27T12:52:36.087359	user-465@adverb.in	read	evidence/123
2026-04-27T05:12:36.087361	user-850@adverb.in	read	evidence/123
2026-04-27T08:52:36.087364	user-145@adverb.in	create	evidence/123
2026-04-26T15:29:36.087367	user-279@adverb.in	delete	vendor/aws
2026-04-26T15:52:36.087370	user-286@adverb.in	update	policy/AUP
2026-04-26T21:48:36.087372	user-137@adverb.in	create	control/CC6.1
2026-04-27T11:56:36.087375	user-910@adverb.in	update	policy/AUP
2026-04-27T02:39:36.087378	user-417@adverb.in	list	vendor/aws
2026-04-26T18:53:36.087380	user-584@adverb.in	create	policy/AUP
2026-04-26T15:21:36.087383	user-295@adverb.in	create	evidence/123
2026-04-27T11:48:36.087385	user-986@adverb.in	create	evidence/123
