2026-04-27T04:51:24.983390	user-895@adverb.in	delete	policy/AUP
2026-04-26T20:25:24.983394	user-252@adverb.in	read	policy/AUP
2026-04-26T14:43:24.983397	user-499@adverb.in	create	control/CC6.1
2026-04-26T13:31:24.983400	user-437@adverb.in	delete	policy/AUP
2026-04-26T19:49:24.983403	user-824@adverb.in	delete	vendor/aws
2026-04-26T22:31:24.983405	user-513@adverb.in	read	control/CC6.1
2026-04-27T13:18:24.983408	user-493@adverb.in	delete	policy/AUP
2026-04-26T18:03:24.983411	user-648@adverb.in	create	evidence/123
2026-04-26T14:08:24.983414	user-410@adverb.in	delete	policy/AUP
2026-04-26T15:50:24.983417	user-762@adverb.in	read	evidence/123
2026-04-26T19:10:24.983419	user-973@adverb.in	create	policy/AUP
2026-04-26T21:43:24.983422	user-878@adverb.in	create	control/CC6.1
2026-04-27T07:23:24.983425	user-667@adverb.in	read	vendor/aws
2026-04-26T14:51:24.983427	user-295@adverb.in	create	vendor/aws
2026-04-27T09:46:24.983430	user-745@adverb.in	create	vendor/aws
